Date,Comment,catagory,User
Date,Comment,catagory,User
2018-09-13 09:47:45,箱子质量很好，空间很大，好评,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['t***8']
2018-09-03 22:06:52,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['几***性']
2018-10-05 13:37:06,拉杆晃动严重，轮子不是静音的，里面隔层太松了,尺寸:20寸;颜色分类:防刮铝框-星空银,['胡***宽']
2018-08-31 23:01:47,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-墨竹绿,['减***怕']
2018-10-08 12:33:19,拉杆箱发来就出问题了，手拉杆不能定住，自己往下脱落，现在出差很不方便。,尺寸:26寸;颜色分类:防刮拉链-墨竹绿,['请***1']
2018-10-05 19:33:38,箱子还可以吧，有点软，里面的跟拉杆一起，就用层布隔开，不太好，装轻的东西可以，重的就要小心点了，拉杆有时候也不太灵活，不够牢固，毕竟价格在那里，习惯性好评。,尺寸:22寸;颜色分类:防刮拉链-玫瑰金,['细***a']
2018-10-11 22:24:06,国庆前买的，专门用了几天才来评价的，箱子质量不错，坐人是没有问题的，另外就是容量，国庆出门一家三口的衣服是刚好够装。非常不错,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['t***9']
2018-10-03 07:49:47,箱子可大了 搬上楼累掉了半条命 感觉可以在里面塞进一个小朋友 而且感觉挺结实的 箱子本体不重 挺满意的 拉克丝加油喔,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['d***9']
Date,Comment,catagory,User
2018-09-28 20:08:17,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-星空银,['何***5']
2018-09-29 21:41:33,物美价廉！方便实用，居家旅行必备款！质量也不错！,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['丽***风']
2018-10-12 11:22:49,只买了几天，没发现什么大问题。外形设计很好看，银色有点暗，与期待的有差距。,尺寸:24寸;颜色分类:防刮铝框-星空银,['梦***3']
Date,Comment,catagory,User
2018-10-08 20:43:56,领了优惠券，性价比还可以了，就是锁不太灵敏，乱码了，幸好客服帮忙不然想撬锁了。总体很满意，好评,尺寸:20寸;颜色分类:防刮铝框-墨竹绿,['t***6']
2018-10-09 21:13:29,非常满意，颜色很正，滑轮也静音，很灵活，容量特别大，国庆回家买了好多东西，一个箱子就全都搞定了。性价比也是很高了。,尺寸:24寸;颜色分类:防刮拉链-魅惑红,['w***4']
2018-10-07 14:48:32,箱子还是可以的,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['杨***冻']
2018-10-12 22:59:59,今天收到货了！很满意！服务也很好！,尺寸:26寸;颜色分类:复古镜面铝框-墨竹绿,['5***淼']
2018-09-14 16:26:36,箱子还不错，，大小合适，比实体店便宜很多，万向轮也好推，目前来说是很符合心意的，装满也很轻巧。服务很好，说是箱子终身保修的。送的赠品 箱套和贴纸呢 价格也挺实惠的。很值得购买哦五星值得！！大爱！,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['萌***9']
2018-10-02 17:15:08,第一次买了一个29寸的后面又了24寸的先生出差刚刚好、满意、以后还会光顾,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['t***4']
2018-10-06 14:20:50,箱子质量非常满意好，国庆刚好用上了，忘记确认收货了,尺寸:20寸;颜色分类:防刮铝框-墨竹绿,['n***1']
2018-10-05 20:01:11,此用户没有填写评论!,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['肆***4']
2018-10-07 11:20:16,现在新的还不错，希望能耐用,尺寸:24寸;颜色分类:复古镜面拉链-墨竹绿,['朱***界']
2018-09-16 17:44:46,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['带***v']
2018-10-11 20:03:04,灰灰的颜色,尺寸:24寸;颜色分类:防刮铝框-星空银,['乔***下']
2018-10-09 16:31:56,挺好的！还送了防尘袋和贴纸！！,尺寸:24寸;颜色分类:防刮铝框-墨竹绿,['t***8']
2018-10-08 21:04:19,价格还算公道，尺寸是我喜欢的尺寸，拉杆有点晃，送了贴纸和保护套，总体来说不错,尺寸:26寸;颜色分类:防刮铝框-星空银,['戈***鱼']
2018-10-07 16:02:49,质量挺好的 拉杆也很顺滑 轮子很方便 准备晚上开始用啦,尺寸:20寸;颜色分类:防刮拉链-墨竹绿,['张***安']
2018-09-04 20:32:25,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['星***6']
2018-10-09 12:27:11,箱子外观设计时尚，箱体很结实，隔层分明，内衬质量非常好，值得购买。,尺寸:29寸;颜色分类:防刮拉链-星空银,['f***2']
2018-09-28 12:31:44,大小合适，出行旅游非常好，外形也漂亮，铝制款的也非常结实，大储存真的很适合买买买！开心！,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['t***2']
2018-10-12 19:42:49,箱子质量很好，能压耐磨，外观设计漂亮，里面空间很大，轮子灵活轻巧，真的是物超所值，值得购买,尺寸:29寸;颜色分类:复古镜面铝框-星空银,['风***2']
2018-10-10 13:09:38,值得购买       质量杠杠的,尺寸:26寸;颜色分类:复古镜面拉链-墨竹绿,['勇***2']
Date,Comment,catagory,User
2018-09-19 12:25:09,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮铝框-星空银,['足***可']
2018-10-10 19:21:05,箱子还不错，挺轻巧的，可能我买的材质原因，贴纸粘不上，很可惜，但很喜欢这个箱子,尺寸:20寸;颜色分类:防刮拉链-星空银,['t***诺']
2018-10-05 20:58:20,真得是太好了真好 拉都拉不动硬拽 买箱子的要慎重 退个箱子邮费六七十哦 单可以刷的拼多多啥的哈哈哈,尺寸:29寸;颜色分类:复古镜面拉链-耀目黑,['雨***1']
2018-10-09 08:41:20,感觉是塑料的，味道有点重，看到实物感觉有点失望 总的来说还行吧，一般般,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['愤***0']
2018-07-09 15:23:56,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['胡***3']
2018-09-02 21:24:36,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-墨竹绿,['t***8']
2018-09-12 21:51:49,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['t***6']
2018-10-07 16:07:04,满意，是我想要滴。质量好坏就要用后再评。,尺寸:26寸;颜色分类:防刮铝框-星空银,['l***1']
Date,Comment,catagory,User
2018-10-01 15:46:08,比我想象中还要大，本来想换个小点的，可是我嫌麻烦就不管了，质量还是不错的，喜欢的就赶紧下手吧！,尺寸:29寸;颜色分类:复古镜面铝框-墨竹绿,['我***i']
2018-10-12 14:46:55,宝贝很好，物美价廉，打开有特别好闻的香味，很喜欢，赞,尺寸:20寸;颜色分类:防刮拉链-墨竹绿,['z***0']
2018-09-19 09:26:11,三个不同店铺买了3个尺寸款式不同的箱子，就它质量最好，价格合理。想买的不用犹豫了，选它肯定没错。,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['辽***装']
2018-10-05 18:02:42,宝贝收到了，质量还行，款式大气，老婆非常喜欢,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['y***n']
2018-10-08 14:20:29,发货快，包装用心，行李箱挺不错的，国庆出游已经使用过了，轮子超顺溜，唯一的缺陷是不带刹车，总体来说性价比不错。,尺寸:20寸;颜色分类:防刮拉链-星空银,['r***3']
2018-10-09 15:09:25,我很少拿到就评价的 除非特别好跟特别差 这真的是不值 整个看起来跟旧的没差别,尺寸:29寸;颜色分类:复古镜面铝框-墨竹绿,['d***i']
2018-10-04 15:27:41,第二个箱子了，这次给妹妹买了一个，发货挺快的，喜欢，以后有需要，首选这家了。  这是一个好评模板，因为本仙女很懒，但是这个产品无论是质量还是外观都是仙女喜欢的，如果不喜欢仙女收到东西会很生气，然后这个模板就会变成仙女喋喋不休的抱怨书，自然不能得到这个好评，这个物品还是值得购买的，也给各位淘友一个参考&mdash;&mdash;来自一位只爱购物不爱评论却想换积分的仙女,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['很***0']
2018-10-08 21:50:10,真的很好 这个颜色也很好看 对于我来说刚刚好 就拉杆一点卡卡的 其他的真的特别特别特别的好！要赞一下,尺寸:20寸;颜色分类:防刮拉链-墨竹绿,['叼***你']
2018-10-09 22:57:46,感觉挺结实的，不像评论里说的那么软，也很好看，轮子拉杆感觉都还不错，感觉挺满意！,尺寸:26寸;颜色分类:复古镜面铝框-墨竹绿,['薛***薇']
2018-10-07 23:22:27,箱子不错，我装着我的衣服回了老家，见了她，又心力交瘁的回了家，然后再睡觉的时候接到了店家的电话，，，嗯，当然要给好评，也给我自己一个差评。。。,尺寸:20寸;颜色分类:防刮铝框-墨竹绿,['t***0']
Date,Comment,catagory,User
2018-09-28 20:19:12,东西我很喜欢，大小很合适，价格实惠，买来正好用于放假回家用的，颜色没有色差，有保护套，没有划伤，推荐大家购买,尺寸:20寸;颜色分类:防刮拉链-星空银,['t***0']
2018-10-12 21:53:36,外表还算可以的了，,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['t***0']
2018-10-08 20:27:11,盾量很好，很满意，帮大姑姑买的，以后我需要的话还会再来买！忘记拍照了，没色差，银色很大气！,尺寸:24寸;颜色分类:防刮铝框-星空银,['小***8']
2018-09-28 20:48:49,箱子超级喜欢，大小正合适，这次小长假回去正好可以用到，颜色无差别，非常好看，没有色差，店家还送了保护套和贴图，不怕划伤，很轻巧，薄，很实用，店家很贴心，价格很实惠，推荐大家购买，质量也可以，值得回购,尺寸:20寸;颜色分类:防刮铝框-耀目黑,['e***瑾']
2018-10-08 20:22:21,箱子到了！质量很好！,尺寸:24寸;颜色分类:防刮铝框-星空银,['心***宝']
2018-09-20 23:42:01,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-耀目黑,['c***8']
2018-10-08 12:22:14,颜色很赞  轮子也很顺  轻巧便捷推荐购买,尺寸:20寸;颜色分类:复古镜面铝框-墨竹绿,['紫***恋']
2018-09-29 16:09:40,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面铝框-墨竹绿,['1***伟']
2018-10-11 23:31:55,挺好的，好看。方便实用。,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['冰***水']
2018-10-05 20:42:55,行李箱不错，物有所值，够大。客服美眉也很敬业，赞赞赞赞一个,尺寸:29寸;颜色分类:防刮拉链-玫瑰金,['沉***2']
2018-10-06 10:54:31,非常的满意。大小合适，拉起来很轻松。颜色又是我喜欢的,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['重***1']
2018-10-05 21:07:18,箱子对我来说一般吧  就还行   但是我特别特别的要感谢这个快递小哥  真的觉得他非常好   非常负责啊,尺寸:22寸;颜色分类:复古镜面铝框-玫瑰金,['爆***。']
2018-10-02 20:23:43,快递很快，很方便很好用,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['爱***3']
2018-09-24 07:57:45,此用户没有填写评论!,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['大***尼']
2018-09-29 14:48:41,收到货了，挺好的,尺寸:29寸;颜色分类:复古镜面拉链-耀目黑,['张***5']
2018-10-10 20:34:00,箱子很好，,尺寸:22寸;颜色分类:防刮铝框-星空银,['l***i']
2018-10-09 20:07:38,物流特别快，刚好赶上我的行程，角上有划痕，但总体不影响，挺好的,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['蓝***j']
2018-09-30 11:55:21,我这个喜欢说实话箱子收到合不严不说，箱子还凹的有点对不起我这两百块！十一急等这出门凑合用吧！,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['t***0']
2018-10-11 20:36:38,实惠，好用，就是箱子的声音拉在校道上会有点大。。。介意的话就再思考一下,尺寸:20寸;颜色分类:防刮拉链-星空银,['j***昵']
Date,Comment,catagory,User
2018-09-16 08:13:27,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['死***？']
Date,Comment,catagory,User
2018-10-07 10:39:08,箱子很不错，已经用过啦正好国庆出去旅游，非常方便的，而且价格很划算呢，挺满意的,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['小***座']
Date,Comment,catagory,User
2018-09-20 17:37:26,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['j***8']
2018-10-01 23:13:33,质量特别好，给弟弟买着上大学用的，让老爸在家拍的比较黑，老人家都说质量好的不得了，哈哈，物流也是棒棒的，喜欢的宝宝快下单吧,尺寸:22寸;颜色分类:复古镜面拉链-耀目黑,['彭***i']
2018-10-12 21:11:11,皮箱不错，颜色款式都很好，包装很好，价格实惠,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['妈***的']
2018-10-05 09:33:30,买的24寸的 昨天收到货的 今天在用了 真的不错 特别大气 好看 给卖家一个赞 物流也很快 以后还会回购,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['柄***1']
2018-10-05 12:36:26,在这家店买的第二个行李箱，大学要回家的时候用，还是原来熟悉的配方，很好，轮子很安静,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['炸***p']
2018-10-07 11:05:44,毕竟价格在这，一般般吧。没有预期的好。   这是一个好评模板，不要看了下面都是废话。因为本仙女很懒不想每个宝贝都写好评所以才模仿网友的好评模板，但是这个宝贝不管是质量还是款式都是本仙女喜欢的如果不喜欢本仙女收到会很生气然后这个模板就会变成各种喋喋不体的吐槽，自然不会撒下这个好评给各位淘友一个参考。本宝贝还是极好的，来自一位懒省事的只爱购物不爱写评论只想换积分的仙女,尺寸:24寸;颜色分类:防刮拉链-墨竹绿,['妆***q']
2018-10-04 20:26:13,本来东西挺好，默认好评也都是五星，第一次遇见店家打电话让先给个好评的，晚上又发短信让给好评。我个人感觉非常反感。希望不要再有打扰,尺寸:22寸;颜色分类:防刮拉链-尊贵黑,['z***9']
2018-10-10 19:04:26,满意，拉起来很轻松，希望能耐用,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['魏***8']
2018-09-22 13:22:59,货已收到质量非常好和卖家描述一样,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['潘***1']
2018-10-04 20:15:03,朋友推荐的，买回来果然没失望。外观典雅大方，性价比高,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['s***3']
2018-10-05 21:57:22,箱子质量很好，也很好拖，会推荐朋友过来买,尺寸:29寸;颜色分类:复古镜面铝框-星空银,['a***5']
2018-10-09 18:05:05,银色的行李箱非常大，能装很多的东西，箱子质量很好，不会损坏，承受很大的压力！快递也很快呢,尺寸:29寸;颜色分类:防刮拉链-星空银,['我***狂']
2018-10-11 16:02:00,这个皮箱感觉比较实惠，价格真的是超便宜，样子也很好看，不错,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['t***7']
Date,Comment,catagory,User
2018-10-03 15:01:50,没有失望，喜欢的颜色，轮子也挺顺溜，希望能耐用些。,尺寸:24寸;颜色分类:防刮铝框-墨竹绿,['w***8']
2018-10-11 22:44:40,颜色好看，质量很好，大小合适，良心卖家，旅途遥远，顺丰包邮到家，还送上楼了！,尺寸:22寸;颜色分类:防刮铝框-玫瑰金,['9***g']
2018-10-11 11:23:20,行李箱刚到的时候就发现行李箱上的贴膜没有，按理说新的行李箱都是有一层贴膜的，很显然是别人退的货发给了我。找到客服，客服一直在绕圈子，说我们这款拉链的没有贴膜，又说是我们发货的时候给您撕掉的，前后说的话都对不上。这就无所谓了，有发展拉杆处有明显刀子划过的痕迹，和服给的理由是运输途中划伤，划伤难道在缝隙里面？怎么划的？最后客服各种诱导给好评，说给你反10块钱，我没搭理他，有说反20，我说可以，但是到我评价现在也没给我。我不是差那20块钱，对商家这种各种找理由辩解的行为也是很无语。在天猫上买了很多东西这是最失败的一次，感觉给一颗星我都多余了。,尺寸:24寸;颜色分类:复古镜面拉链-深河蓝,['t***7']
2018-07-10 19:19:45,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-墨竹绿,['b***9']
2018-10-10 12:30:11,180买个东西也就这样。箱子有点儿软，还有很大味道。送了三张贴纸，还有点心。,尺寸:29寸;颜色分类:复古镜面拉链-星空银,['h***h']
2018-10-12 20:45:18,快递蛮快的，下单当天就发货了，隔天就到了。做工比较一般。拉杆的位置切割处不太好，是歪的，其他还行。总体来说还行吧。,尺寸:26寸;颜色分类:复古镜面拉链-耀目黑,['t***0']
2018-10-12 19:22:03,箱子很喜欢，寄过来没有质量问题，总的来说还可以，但不是想象中的样子，感觉比想象中的要软很多，我买的是拉链的，可能铝框的会好一些吧，一分价钱一分货，总的来说，也可以，喜欢的可以下手,尺寸:24寸;颜色分类:复古镜面拉链-耀目黑,['以***辰']
2018-10-10 19:40:13,宝贝很好，东西是真的便宜又实惠的，下次还会光顾的,尺寸:26寸;颜色分类:复古镜面拉链-魅惑红,['阳***9']
2018-09-18 11:01:57,宝贝很好  物美价廉  能装好多东西  主要还是包装特别好  而且结实,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['h***h']
2018-10-08 08:14:58,质量不错，买了一个29寸的，够装好多东西了，出差必备，5星好评哦！,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['j***7']
2018-09-29 12:55:08,箱子样式很满意，和图片没区别，轮子也比较顺滑，就是装满后感觉拉杆有点单薄，怕一不小心会拉变形，材质再好点就更好了，总之还是很喜欢的，用的好的话再来买个小的，客服雪童子很热情，好评，出差回来再追评。,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['诗***m']
2018-10-09 12:54:25,很不错的行李箱感觉很值 好,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['安***6']
2018-09-16 21:37:25,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['名***啊']
2018-10-02 22:02:12,收到了，好开心，蛮好看的，幸好没有买20寸的，箱子蛮漂亮的，第一次在网上买大件的东西，粗略看了下觉得不错，还没用，还好还好哈还好还好哈还好还好哈还好还好哈还好还好哈还好还好哈好还好还好哈还好还好哈还好还好哈好还好还好哈还好还好哈还好还好哈哈哈哈哈哈哈哈,尺寸:22寸;颜色分类:复古镜面铝框-星空银,['s***0']
2018-10-02 08:17:55,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['盼***天']
2018-10-07 10:50:18,简洁大方，看上去也结实，不错满意！,尺寸:20寸;颜色分类:防刮铝框-耀目黑,['紫***1']
2018-10-04 14:44:34,开始订的是拉链款的，箱子快到的时候，我问客服能否换成复古镜面铝框款的，客服非常客气的说：直接退回就可以。之后购买了复古镜面铝框款的，两天后箱子就到了。这次购物总的感觉就是客服服务热情，拉杆箱外形大气，做工质量让人满意，物流也非常快。网购花钱多少是一回事，让购物者心情愉悦才是最重要的。这是非常满意的一次购物。谢谢店家。,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['王***2']
2018-10-07 20:09:30,行李箱质量不错！值得购买,尺寸:20寸;颜色分类:防刮铝框-墨竹绿,['1***l']
2018-09-30 21:31:54,箱子还可以 质量还行 先用着看看,尺寸:20寸;颜色分类:防刮拉链-星空银,['世***的']
Date,Comment,catagory,User
2018-09-17 11:04:54,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['嗨***丸']
2018-10-11 21:49:16,不错哦，希望用用后也会很好！,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['高***8']
2018-10-02 15:53:17,挺好的，很值，已经登过机了，箱子也很大，滑杆和轮子都很好,尺寸:22寸;颜色分类:防刮拉链-星空银,['k***9']
2018-09-21 16:46:24,东西挺好的 不过刚买就出新优惠了 有点不开心 卖家也挺好 答应返差价 挺不错的 给个好评,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['初***梦']
2018-10-12 15:08:43,好看，收到后是我喜欢的样子。还赠送了小贴画，可以随心情喜好进行装饰。还有贴心的防尘袋和小香袋。好评。,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['紫***5']
2018-10-11 09:49:24,质量挺好的，就是有点小贵，给老弟买的。演出用。很大的皮箱。等用几次过来追评。,尺寸:26寸;颜色分类:防刮铝框-星空银,['学***猪']
2018-10-09 21:52:29,东西不错，客服态度很好，超值的商品，轮子很顺滑 ，客服态度很好,尺寸:29寸;颜色分类:防刮拉链-星空银,['s***3']
2018-10-11 11:51:14,宝贝特别好,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['w***4']
2018-10-07 17:04:11,好开心，宝贝这么快就到了，物流真给力，箱子实惠又美观，客服安琪拉很有耐心回复我的问题，很客气。愉快的一次购物,尺寸:24寸;颜色分类:复古镜面拉链-墨竹绿,['l***8']
2018-10-12 22:39:10,非常不错，性价比超高，喜欢的快下手吧，质量绝对不错，箱体做200斤不敢报，百十斤还是没问题的,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['l***5']
2018-10-12 20:57:24,耐看，结实，而且款式很好，空间也很大，还送了贴纸，很满意,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['d***0']
2018-10-01 23:47:26,看了很多评论说不好，心里很忐忑，不过收到打开一看，很惊喜，很结实，除了有点味道，其他都非常满意！,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['m***s']
2018-10-07 12:24:33,比想象中的大很多，真好,尺寸:29寸;颜色分类:复古镜面铝框-魅惑红,['颖***瘦']
2018-10-09 14:53:26,和期待中的我一模一样，箱子质量很好，也很好看，与图片无差异，大小也非常合适，总之是就是比较满意,尺寸:22寸;颜色分类:复古镜面铝框-星空银,['v***z']
2018-10-08 18:50:15,买来结婚的箱子，颜色很正，价格还很优惠，真的是物超所值，很喜欢这个拉杆箱，祝卖家生意兴隆！,尺寸:20寸;颜色分类:复古镜面拉链-魅惑红,['j***1']
2018-10-04 20:57:29,箱子很不错！是我要的款式，看上去非常棒！,尺寸:29寸;颜色分类:复古镜面拉链-深河蓝,['t***5']
2018-10-04 12:54:57,箱子收到了质量不错，细节做的挺好的，容量很大，箱体设计大方漂亮，商家服务态度好，物流也很快就到了,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['l***0']
2018-10-08 19:07:21,好评！箱子质感很好，几年前在这家买的大箱子还在用，所以现在需要小箱子就又选了这家,尺寸:20寸;颜色分类:防刮铝框-墨竹绿,['玩***3']
2018-10-09 12:45:14,货已收到了！不错 轮子推起来也很安静顺滑 万向轮就是方便~。,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['孙***菡']
Date,Comment,catagory,User
2018-10-11 23:07:11,特意等着活动抢购的，质量还可以。性价比高。原来买了一个两百多的玫瑰金送婆婆了，自己没得用，特意等活动来抢购，没让我失望，质量还是挺不错的。,尺寸:20寸;颜色分类:防刮拉链-墨竹绿,['z***f']
2018-10-09 10:03:15,女儿非常开心，质量保证，最主要的是够大,尺寸:29寸;颜色分类:防刮铝框-玫瑰金,['我***6']
2018-09-15 16:24:03,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-深河蓝,['x***祥']
2018-10-07 20:09:00,挺好的 这个国庆去大西北就是用的他 塞的满满都质量很好,尺寸:24寸;颜色分类:复古镜面拉链-耀目黑,['z***g']
2018-09-21 13:47:27,第一次买密码箱子还是网购买的，刚刚收到箱子果然没有让我失望，箱子颜色特别好看，高大尚上档次，非常满意！,尺寸:22寸;颜色分类:复古镜面铝框-玫瑰金,['t***4']
2018-09-28 14:54:45,颜色很正，款式也是我喜欢的，质量也不错吧，,尺寸:24寸;颜色分类:复古镜面铝框-玫瑰金,['倩***叶']
2018-09-27 20:44:23,超级喜欢，大小刚刚适合，正好方便小长假回家使用，而且颜色无差，非常的好看，没有有点色差，还送了贴图和保护套，根本不怕划伤，薄而轻巧反而很实用，店家太贴心了，价格还实惠，推荐大家购买，这么便宜这么好的质量，版型设计的非常的大气有层次感哦，真的很值得拥有。,尺寸:22寸;颜色分类:防刮拉链-尊贵黑,['艺***4']
2018-10-09 20:16:13,质量挺好的，出去旅行很方便，空间够大，就是拉杆那里质感太轻了,尺寸:22寸;颜色分类:防刮拉链-水晶紫,['我***陈']
2018-10-07 21:40:18,箱子还不错 很轻巧 滑轮好用 好评,尺寸:20寸;颜色分类:复古镜面拉链-墨竹绿,['会***4']
2018-09-22 10:59:28,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面拉链-玫瑰金,['p***9']
2018-10-09 12:40:10,质量太差了，就和塑料是的，而且还很薄，真的很垃圾,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['l***9']
2018-10-05 22:43:49,首先这个箱子确实质量很好，然后价格很公道，毕竟材质很高级，材料用心，外观就很美丽，然后真的挺适合大众，把手也很牢固，拉杆和轮子很顺畅，总之吧，就是很满意了，最后给客服加鸡腿，态度好，有耐心，购物愉快！再提一句，送的小礼物很可爱。,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['u***9']
2018-10-09 20:20:58,图片没拍 轮子挺顺滑的 质感也很好,尺寸:20寸;颜色分类:防刮铝框-耀目黑,['我***咯']
2018-10-11 14:50:26,国庆期间搞活动买的，箱子质量挺好，看起来大气，轮子没噪音！物美价廉，特别喜欢！,尺寸:26寸;颜色分类:复古镜面拉链-耀目黑,['1***9']
2018-10-07 14:53:13,很漂亮  很喜欢  喜欢的可以购买,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['故***3']
2018-09-27 20:40:57,箱子还算可以的，款式也比较喜欢的，不足的就是旁边那个挂小包包的是个摆设，感觉轮子在的软，用手一掐轮子两片滑轮很软，不知道是否影响使用。其他的都比较好。也比较满意！！祝店家生意兴隆！！,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['施***3']
2018-10-08 20:21:39,这个箱子真的不错，用的很滑溜，空间也大，很爽，外出够用了,尺寸:24寸;颜色分类:复古镜面拉链-星空银,['风***7']
2018-10-07 15:11:07,箱子收到了，质量摸起不错哈，黑色比较高大尚，价钱也合适！,尺寸:22寸;颜色分类:复古镜面拉链-耀目黑,['t***6']
Date,Comment,catagory,User
2018-10-11 14:13:18,挺结实的可以坐上面，喜欢              可惜被男朋友搜刮走了,尺寸:20寸;颜色分类:防刮铝框-星空银,['t***1']
2018-10-04 20:44:44,感觉不结实   还不如之前买的那个七八十快的   放假不在  刚刚回来去拿快递  打开一看就这样了,尺寸:22寸;颜色分类:防刮拉链-玫瑰金,['a***4']
2018-10-03 19:43:20,不错，很漂亮！质量也好！相当划算！,尺寸:24寸;颜色分类:防刮铝框-魅惑红,['林***9']
2018-10-11 21:59:48,nice,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['t***4']
2018-10-11 17:35:36,物品收到！满意！,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['兰***馨']
2018-10-03 19:37:09,性价比很高的一款行李箱，复古款应该会更好看～,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['黛***6']
2018-09-29 09:33:15,箱子收到了，卖家发货很快，包装没有任何损坏卖家很细心，箱子和描述的一模一样，快递很给力，材质手感很好，价廉物美超赞，颜色正没有色差，万向轮顺滑值得信赖，推荐购买，很满意给五分好评。,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['t***8']
2018-09-04 22:25:58,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['t***1']
2018-10-04 14:39:28,跟图片描述的一样 很喜欢 这个月尾才要用到,尺寸:22寸;颜色分类:复古镜面拉链-玫瑰金,['d***2']
2018-10-10 12:20:48,质量很好，超喜欢。,尺寸:29寸;颜色分类:防刮铝框-玫瑰金,['陌***咪']
2018-10-04 00:01:00,东西非常好 哈哈哈是个表情包小哥哥超级有趣 箱子质量nicenicenice 重要的事情说三遍,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['h***6']
2018-09-30 07:03:43,黑色 大气  喜欢,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['呆***…']
